X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572284.784,4498587.462,35.63,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,45312.0,12800.0,12288.0,3.0
572284.8,4498587.458,35.655,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,46336.0,13056.0,12544.0,3.0
572284.793,4498587.448,35.646,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,43776.0,15616.0,15616.0,3.0
572284.795,4498587.458,35.646,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,43520.0,16640.0,16384.0,3.0
572284.786,4498587.45,35.638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44032.0,14848.0,15104.0,3.0
572284.79,4498587.46,35.638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,45568.0,12800.0,12544.0,3.0
572284.775,4498587.456,35.622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,44032.0,17152.0,16128.0,3.0
572284.778,4498587.465,35.622,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44032.0,15360.0,15360.0,3.0
572284.77,4498587.456,35.614,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47872.0,16384.0,15872.0,3.0
572284.774,4498587.465,35.614,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,14080.0,14336.0,3.0
572284.805,4498587.443,35.685,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,15360.0,15360.0,3.0
572284.677,4498587.453,35.491,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,16640.0,15360.0,3.0
572284.882,4498587.425,35.801,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48128.0,14848.0,14848.0,3.0
572284.814,4498587.453,35.694,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,47616.0,15872.0,15616.0,3.0
572284.767,4498587.467,35.608,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44032.0,12800.0,12800.0,3.0
