X,Y,Z,Intensity,ReturnNumber,NumberOfReturns,ScanDirectionFlag,EdgeOfFlightLine,Classification,ScanAngleRank,UserData,PointSourceId,GpsTime,Red,Green,Blue,ClusterID
572288.101,4498585.199,37.476,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,34048.0,17.0
572288.12,4498585.277,37.486,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,39936.0,33792.0,17.0
572288.126,4498585.296,37.487,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44288.0,40448.0,33792.0,17.0
572288.132,4498585.313,37.485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,34304.0,17.0
572288.151,4498585.392,37.497,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40192.0,35072.0,17.0
572288.161,4498585.429,37.499,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43520.0,40448.0,34048.0,17.0
572288.166,4498585.448,37.501,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,34560.0,17.0
572288.171,4498585.468,37.505,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,34816.0,17.0
572288.176,4498585.487,37.506,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,35072.0,17.0
572288.18,4498585.506,37.509,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40704.0,35072.0,17.0
572288.027,4498584.96,37.436,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45824.0,43264.0,37888.0,17.0
572287.689,4498584.704,37.423,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,44544.0,15872.0,13056.0,17.0
572288.009,4498584.987,37.445,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42496.0,37376.0,17.0
572287.839,4498585.354,37.513,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,46080.0,17920.0,16896.0,17.0
572288.006,4498584.884,37.429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45568.0,42496.0,36864.0,17.0
572287.984,4498584.809,37.426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,41984.0,36352.0,17.0
572287.982,4498584.788,37.417,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,45312.0,41984.0,36352.0,17.0
572287.97,4498584.719,37.401,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40960.0,33792.0,17.0
572287.829,4498585.357,37.513,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49664.0,15872.0,14848.0,17.0
572287.951,4498584.653,37.397,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44032.0,40192.0,34304.0,17.0
572287.946,4498584.635,37.396,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,40192.0,33792.0,17.0
572287.996,4498585.164,37.473,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,43776.0,20224.0,17664.0,17.0
572287.864,4498585.358,37.51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,48640.0,15360.0,13824.0,17.0
572287.957,4498584.672,37.398,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,44544.0,40704.0,34560.0,17.0
