"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","Synthetic","KeyPoint","Withheld","Overlap","ScanAngleRank","UserData","PointSourceId","Red","Green","Blue","ClusterID"
572285.920,4498584.515,35.215,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,52992.000,55552.000,36.000
572285.927,4498584.528,35.217,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,46848.000,49664.000,36.000
572285.914,4498584.490,35.206,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50176.000,52992.000,55552.000,36.000
572285.917,4498584.502,35.209,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45312.000,47616.000,49408.000,36.000
572285.920,4498584.517,35.210,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,45312.000,47104.000,36.000
572285.922,4498584.521,35.209,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,48896.000,51200.000,53760.000,36.000
572285.916,4498584.497,35.200,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,48896.000,52224.000,36.000
572285.923,4498584.523,35.205,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50944.000,52992.000,55552.000,36.000
572285.924,4498584.530,35.205,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,48640.000,50944.000,53504.000,36.000
572288.150,4498586.521,37.717,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,12544.000,11008.000,33.000
572286.124,4498585.496,35.299,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,11776.000,10752.000,31.000
572286.270,4498586.388,35.408,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,16896.000,14336.000,0.000
572286.792,4498583.869,37.167,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,12288.000,10752.000,29.000
572286.012,4498585.233,35.251,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,13056.000,11776.000,31.000
572284.163,4498585.936,35.338,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40448.000,37632.000,0.000
572284.165,4498585.948,35.340,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40448.000,37888.000,0.000
572284.165,4498586.116,35.370,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39424.000,37376.000,0.000
572283.575,4498584.498,35.216,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,20224.000,18432.000,32.000
572283.534,4498584.500,35.231,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48384.000,16896.000,15872.000,32.000
572283.494,4498584.501,35.241,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,50176.000,16128.000,15360.000,32.000
572283.495,4498584.513,35.243,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,20992.000,18688.000,32.000
572283.431,4498584.510,35.258,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,18944.000,18432.000,32.000
572283.327,4498584.531,35.291,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,18944.000,16896.000,32.000
572283.291,4498584.531,35.301,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,18688.000,18432.000,32.000
572283.256,4498584.549,35.315,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,25856.000,23808.000,32.000
572286.798,4498583.898,37.075,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,17152.000,17152.000,29.000
572286.782,4498583.874,37.030,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,14592.000,13824.000,29.000
572286.792,4498583.958,37.024,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,15872.000,16128.000,29.000
572286.777,4498583.899,37.019,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44288.000,15104.000,15360.000,29.000
572286.771,4498583.854,37.008,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,11008.000,10240.000,29.000
572287.359,4498583.790,36.849,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10240.000,8448.000,34.000
572287.306,4498583.752,36.841,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,11008.000,9728.000,34.000
572287.284,4498583.745,36.857,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,12544.000,12032.000,34.000
572287.270,4498583.747,36.859,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,10240.000,8704.000,34.000
572287.265,4498583.749,36.856,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,48640.000,14592.000,12800.000,34.000
572287.204,4498583.762,36.821,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,10752.000,9472.000,34.000
572287.204,4498583.780,36.805,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,12800.000,10752.000,34.000
572287.200,4498583.782,36.800,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,11520.000,9472.000,34.000
572287.168,4498583.795,36.776,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,11520.000,8448.000,34.000
572287.152,4498583.792,36.789,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,12800.000,10496.000,34.000
572286.809,4498583.885,37.129,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,16640.000,14592.000,29.000
572287.028,4498583.873,36.628,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,11008.000,10496.000,34.000
572287.023,4498583.869,36.624,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,12288.000,12288.000,34.000
572287.029,4498583.886,36.623,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10240.000,9216.000,34.000
572287.049,4498583.960,36.618,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,13824.000,11776.000,34.000
572287.023,4498583.902,36.617,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10240.000,9984.000,34.000
572286.490,4498584.060,36.756,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,10752.000,9984.000,0.000
572286.024,4498584.133,35.582,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,11520.000,11008.000,37.000
572288.208,4498586.502,37.697,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,17664.000,14080.000,33.000
572288.120,4498586.511,37.730,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,45568.000,20224.000,18688.000,33.000
572288.106,4498586.511,37.730,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,19712.000,16640.000,33.000
572288.089,4498586.516,37.729,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,19200.000,17152.000,33.000
572288.076,4498586.519,37.729,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,19456.000,16128.000,33.000
572288.059,4498586.510,37.728,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43520.000,19712.000,15872.000,33.000
572288.045,4498586.509,37.727,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44544.000,19200.000,16384.000,33.000
572288.025,4498586.513,37.728,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,22784.000,19712.000,33.000
572286.131,4498585.493,35.300,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,15616.000,13824.000,31.000
572286.128,4498585.555,35.310,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,13824.000,12544.000,31.000
572286.102,4498585.498,35.292,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,16384.000,13056.000,31.000
572286.090,4498585.502,35.294,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,43776.000,16128.000,14080.000,31.000
572287.677,4498584.716,37.431,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47616.000,11520.000,9984.000,30.000
572286.811,4498583.875,37.038,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,9216.000,7168.000,29.000
572286.793,4498583.857,37.032,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,12800.000,9728.000,29.000
572286.788,4498583.853,37.023,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,19200.000,16128.000,29.000
572286.790,4498583.867,37.026,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,9728.000,8448.000,29.000
572286.769,4498583.814,36.979,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,11264.000,9728.000,29.000
572286.759,4498583.809,36.965,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,11264.000,7936.000,29.000
572287.021,4498583.851,36.636,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,13056.000,12544.000,34.000
572287.053,4498583.981,36.631,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,16640.000,14080.000,34.000
572287.035,4498583.979,36.619,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,20736.000,19712.000,34.000
572286.729,4498583.993,36.687,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,10752.000,9728.000,29.000
572286.728,4498584.005,36.693,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,10752.000,8960.000,29.000
572286.478,4498583.992,36.750,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,11008.000,9984.000,0.000
572286.481,4498584.000,36.750,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,11008.000,9216.000,0.000
572286.483,4498584.007,36.750,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,44032.000,11520.000,11264.000,0.000
572286.486,4498584.017,36.751,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,46336.000,12032.000,12032.000,0.000
572287.815,4498583.694,37.262,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,33792.000,0.000
572287.887,4498584.064,37.308,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40448.000,34304.000,0.000
572287.759,4498583.648,37.261,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39936.000,34048.000,0.000
572287.953,4498584.407,37.347,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,34560.000,30.000
572287.972,4498584.494,37.362,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40192.000,34048.000,30.000
572288.040,4498584.781,37.403,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,43264.000,36864.000,30.000
572288.051,4498584.829,37.412,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,43008.000,36608.000,30.000
572288.056,4498584.848,37.414,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,44288.000,37632.000,30.000
572288.060,4498584.867,37.416,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,44288.000,38144.000,30.000
572288.066,4498584.886,37.418,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,44032.000,37888.000,30.000
572288.071,4498584.905,37.420,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46848.000,43520.000,38144.000,30.000
572288.076,4498584.924,37.421,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47360.000,44032.000,38400.000,30.000
572288.081,4498584.943,37.423,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,42752.000,37376.000,30.000
572288.085,4498584.962,37.426,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42496.000,37120.000,30.000
572288.088,4498584.982,37.432,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,42496.000,36864.000,30.000
572288.101,4498585.041,37.443,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43008.000,36864.000,30.000
572288.105,4498585.061,37.447,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42240.000,35840.000,30.000
572288.109,4498585.080,37.450,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,47104.000,43776.000,37376.000,30.000
572288.113,4498585.112,37.460,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,42240.000,35584.000,30.000
572288.119,4498585.130,37.461,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,41984.000,35584.000,30.000
572288.123,4498585.150,37.464,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,41472.000,35328.000,30.000
572288.132,4498585.189,37.470,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,40960.000,34816.000,30.000
572288.147,4498585.289,37.483,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,41984.000,35328.000,30.000
572287.940,4498584.462,37.365,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,35072.000,30.000
572287.981,4498584.634,37.388,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,34560.000,30.000
572287.986,4498584.653,37.390,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40704.000,34560.000,30.000
572287.991,4498584.672,37.392,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,33792.000,30.000
572288.006,4498584.728,37.398,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40448.000,34048.000,30.000
572288.010,4498584.748,37.401,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40960.000,34816.000,30.000
572288.027,4498584.878,37.426,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,43520.000,37376.000,30.000
572288.039,4498584.915,37.427,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43264.000,37120.000,30.000
572288.044,4498584.934,37.428,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,42496.000,36608.000,30.000
572288.049,4498584.953,37.430,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43008.000,37120.000,30.000
572288.053,4498584.973,37.433,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43264.000,37632.000,30.000
572288.057,4498584.993,37.438,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43008.000,37120.000,30.000
572288.063,4498585.035,37.451,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,42752.000,36864.000,30.000
572288.067,4498585.053,37.455,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,43264.000,36352.000,30.000
572288.073,4498585.083,37.461,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,42752.000,36352.000,30.000
572288.077,4498585.102,37.464,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,42752.000,36096.000,30.000
572288.082,4498585.121,37.466,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,41472.000,34816.000,30.000
572288.087,4498585.140,37.468,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,41472.000,35072.000,30.000
572288.097,4498585.178,37.471,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39680.000,33536.000,30.000
572288.101,4498585.199,37.476,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,34048.000,30.000
572288.120,4498585.277,37.486,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,39936.000,33792.000,30.000
572288.126,4498585.296,37.487,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40448.000,33792.000,30.000
572288.132,4498585.313,37.485,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,34304.000,30.000
572288.151,4498585.392,37.497,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40192.000,35072.000,30.000
572288.161,4498585.429,37.499,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,40448.000,34048.000,30.000
572288.166,4498585.448,37.501,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,34560.000,30.000
572288.171,4498585.468,37.505,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,34816.000,30.000
572288.176,4498585.487,37.506,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35072.000,30.000
572288.180,4498585.506,37.509,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,35072.000,30.000
572288.215,4498585.643,37.525,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40704.000,35328.000,30.000
572288.220,4498585.662,37.527,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35584.000,30.000
572288.226,4498585.681,37.527,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40960.000,35584.000,30.000
572288.231,4498585.700,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35584.000,30.000
572288.234,4498585.721,37.535,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40960.000,35840.000,30.000
572287.946,4498584.635,37.396,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,33792.000,30.000
572287.951,4498584.653,37.397,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40192.000,34304.000,30.000
572287.957,4498584.672,37.398,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40704.000,34560.000,30.000
572287.970,4498584.719,37.401,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,33792.000,30.000
572287.982,4498584.788,37.417,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,41984.000,36352.000,30.000
572287.984,4498584.809,37.426,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45312.000,41984.000,36352.000,30.000
572288.006,4498584.884,37.429,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,42496.000,36864.000,30.000
572288.022,4498584.940,37.433,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42496.000,37120.000,30.000
572288.027,4498584.960,37.436,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,43264.000,37888.000,30.000
572288.031,4498584.980,37.440,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46080.000,43520.000,37888.000,30.000
572288.036,4498585.033,37.461,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45824.000,43008.000,36608.000,30.000
572288.103,4498585.304,37.495,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40448.000,34048.000,30.000
572288.108,4498585.323,37.496,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35328.000,30.000
572288.113,4498585.343,37.499,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40704.000,35072.000,30.000
572288.188,4498585.631,37.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40704.000,35072.000,30.000
572288.195,4498585.649,37.527,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40704.000,35584.000,30.000
572288.200,4498585.668,37.529,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40960.000,35840.000,30.000
572288.205,4498585.687,37.530,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44800.000,41472.000,36096.000,30.000
572288.210,4498585.706,37.532,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,40960.000,35584.000,30.000
572288.214,4498585.727,37.536,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44288.000,40960.000,35840.000,30.000
572287.984,4498584.891,37.435,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40192.000,36096.000,30.000
572287.990,4498584.909,37.435,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43776.000,40960.000,36096.000,30.000
572287.996,4498584.928,37.436,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44032.000,41216.000,36352.000,30.000
572288.005,4498584.967,37.442,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45056.000,42240.000,37632.000,30.000
572288.009,4498584.987,37.445,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,45568.000,42496.000,37376.000,30.000
572288.012,4498585.008,37.452,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,46336.000,43008.000,37632.000,30.000
572288.018,4498585.059,37.470,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,44544.000,40960.000,35840.000,30.000
572288.062,4498585.232,37.488,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,43520.000,39936.000,34304.000,30.000
